,2010,2011,2012,2013,2014,2015,2016,2017
514,6,6,6,6,6.0,4.0,6.0,4.0
515,0,4,0,6,6.0,6.0,6.0,6.0
516,4,6,6,4,4.0,0.0,6.0,5.0
517,6,6,6,4,6.0,6.0,6.0,0.0
518,6,6,6,3,6.0,3.0,5.0,0.0
519,6,6,6,4,6.0,4.0,3.0,6.0
520,5,6,6,6,6.0,6.0,4.0,3.0
521,6,6,6,6,4.0,0.0,6.0,4.0
522,6,6,6,6,6.0,5.0,4.0,3.0
523,4,6,0,3,3.0,6.0,6.0,6.0
524,3,3,5,4,6.0,3.0,6.0,6.0
525,6,6,4,6,6.0,4.0,3.0,6.0
526,6,6,5,4,6.0,4.0,6.0,4.0
527,6,6,6,3,6.0,6.0,4.0,6.0
528,3,6,6,6,5.0,6.0,6.0,3.0
529,6,6,6,6,4.0,5.0,6.0,6.0
530,5,6,6,6,6.0,6.0,4.0,5.0
531,6,6,0,6,3.0,5.0,5.0,6.0
