*RESPNUM,CCGID,RUNID,INTDATE,EGYPTAIR,DAY,GATE,BAREA,STRATA,PEAK,METHOD,SAQ,AIRLINE,DESTINATION,FLIGHT,AIRLINE CODE,DEST CODE,DESTGEO,DESTMARK,ARRTIME,DEPTIME,Q2PURP1,Q2PURP2,Q2PURP3,Q3GETTO1,Q3GETTO2,Q3GETTO3,Q3PARK,Q4BAGS,Q4STORE,Q4FOOD,Q4WIFI,Q5TIMESFLOWN,Q5FIRSTTIME,Q6LONGUSE,Q7ART,Q7FOOD,Q7STORE,Q7SIGN,Q7WALKWAYS,Q7SCREENS,Q7INFODOWN,Q7INFOUP,Q7WIFI,Q7ROADS,Q7PARK,Q7AIRTRAIN,Q7LTPARKING,Q7RENTAL,Q7ALL,Q8COM,Q8COM2,Q8COM3,Q8COM4,Q8COM5,Q9BOARDING,Q9AIRTRAIN,Q9RENTAL,Q9FOOD,Q9RESTROOM,Q9ALL,Q9COM,Q9COM2,Q9COM3,Q10SAFE,Q10COM1,Q10COM2,Q10COM3,Q11TSAPRE,Q12PRECHECKRATE,Q12PRECOM1,Q12PRECOM2,Q12PRECOM3,Q13 COUNTY,Q13GETRATE,Q14FIND,Q14PASSTHRU,Q15PROBLEM,Q15COM1,Q15COM2,Q15COM3,Q16LIVE,Q17ZIP,Q17COUNTRY,HOME,Q18PET,Q19AGE,Q20GENDER,Q21INCME,Q22FLY,Q23SJC,Q23OAK,LANG,WEIGHT,HOWLONG,Q17CITY,Q17STATE
1639,964,872,05/24/2016 12:00:00 AM,2,3,73,F,3,3,1,2,UNITED INTL,VANCOUVER,1134,29,68,4,3,19:30:00,21:12:00,2,5,,3,,,,2,2,2,1,1,2,1,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,0,,,,,3,3,3,2,2,3,0,,,3,0,,,2,,,,,11,3,3,3,2,,,,3,,CANADA,13,1,25-34,Male,1,2,2,2,1,0.9174216867,102,VANCOUVER,
1288,2757,516,05/06/2016 12:00:00 AM,1,6,50,D,3,2,1,2,VIRGIN AMERICA,DENVER,870,30,16,1,4,18:00:00,18:55:00,13,,,6,,,,1,1,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,999,,,,,4,4,4,4,4,4,0,,,5,0,,,1,5,1,,,7,3,3,4,2,,,,1,94520,UNITED STATES,5,1,25-34,Male,2,2,4,1,1,1.0005296443,55,CONCORD,CA
2377,2562,508,05/06/2016 12:00:00 AM,1,6,92,G,2,3,1,1,AIR CANADA,TORONTO,738,3,67,4,4,7:40:00,11:35:00,1,5,,6,,,,1,2,1,1,1,2,1,3,3,4,4,5,4,6,6,4,6,6,6,6,6,4,9,,,,,5,6,6,5,5,5,0,,,5,1,,,2,,,,,1,5,5,5,2,,,,3,,CANADA,13,1,25-34,Male,2,2,2,2,1,0.2510956938,235,ST JOHN,
2379,2564,508,05/06/2016 12:00:00 AM,1,6,92,G,2,3,1,1,AIR CANADA,TORONTO,738,3,67,4,4,9:30:00,11:35:00,1,5,,6,,,,1,2,2,2,3,1,3,5,4,4,3,5,4,6,6,4,4,6,5,6,4,4,316,313,,,,5,5,5,5,3,5,0,,,5,21,,,2,,,,,1,4,4,5,2,,,,3,,CANADA,13,1,25-34,Male,2,2,2,2,1,0.2510956938,125,TORONTO,
2403,2729,514,05/06/2016 12:00:00 AM,1,6,54,D,2,2,1,2,VIRGIN AMERICA,LOS ANGELES,932,30,34,1,4,15:30:00,16:30:00,2,,,5,,,,2,2,2,2,6,1,2,4,4,3,3,2,4,2,2,4,6,6,6,6,6,3,103,,,,,3,3,3,3,3,3,0,,,3,0,,,2,,,,,5,0,5,1,2,,,,1,94133,UNITED STATES,1,1,25-34,Male,2,3,1,2,1,1.0005296443,60,SAN FRANCISCO,CA
2409,2735,514,05/06/2016 12:00:00 AM,1,6,54,D,2,2,1,2,VIRGIN AMERICA,LOS ANGELES,932,30,34,1,4,12:20:00,16:30:00,2,,,3,,,,1,2,1,2,1,2,1,4,5,4,4,5,5,6,6,6,6,6,6,6,6,5,0,,,,,5,6,6,5,5,5,0,,,5,0,,,2,,,,,11,4,4,5,2,,,,3,75287,UNITED STATES,11,1,25-34,Male,2,2,2,2,1,1.0005296443,250,DALLAS,TX
2923,2743,515,05/06/2016 12:00:00 AM,1,6,51,D,3,2,1,2,VIRGIN AMERICA,LOS ANGELES,936,30,34,1,4,16:00:00,17:40:00,1,,,5,,,,2,1,1,2,1,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,,,,,4,4,4,4,4,4,0,,,4,0,,,3,,,,,5,0,4,4,2,,,,3,90080,UNITED STATES,10,1,25-34,Male,2,2,2,2,1,1.0005296443,100,HOLLYWOOD,CA
2947,2582,509,05/06/2016 12:00:00 AM,1,6,91,G,2,3,1,1,UNITED INTL,LONDON-HEATHROW,901,29,32,6,4,5:30:00,12:45:00,3,,,3,,,,2,1,1,1,2,1,2,4,3,3,4,4,4,6,6,5,6,6,6,6,6,4,203,206,,,,5,6,6,5,4,5,0,,,5,5,,,4,,,,,11,4,5,6,2,,,,3,,UNITED KINGDOM,15,1,25-34,Male,2,2,2,2,1,0.9174216867,435,REGIS,
3023,2481,518,05/06/2016 12:00:00 AM,1,6,56,D,3,2,1,2,AMERICAN,LOS ANGELES,209,8,34,1,4,17:30:00,20:30:00,3,,,2,,,,2,1,1,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,402,,,,,3,3,3,3,3,3,0,,,3,38,,,2,,,,,5,1,3,3,1,4,10,6,1,94901,UNITED STATES,6,1,25-34,Male,2,2,2,1,1,1.1225454545,180,SAN RAFAEL,CA
3069,2503,503,05/06/2016 12:00:00 AM,1,6,80,F,2,1,1,2,UNITED,HONOLULU,300,28,26,1,2,9:30:00,11:25:00,2,,,3,,,,2,2,1,1,1,2,1,4,4,6,5,5,5,6,6,4,6,6,6,6,6,4,204,,,,,5,6,6,5,6,5,0,,,4,6,,,4,,,,,11,6,4,6,2,,,,3,27609,UNITED STATES,12,1,25-34,Male,2,2,2,2,1,1.757875,115,RALEIGH,NC
3071,2505,502,05/06/2016 12:00:00 AM,1,6,4,A,1,1,1,1,UNITED,CHICAGO-O'HARE,728,28,13,3,4,9:00:00,10:35:00,2,,,6,,,,2,2,1,2,1,1,1,3,4,6,4,6,4,6,0,4,6,6,4,6,6,4,302,,,,,5,5,6,5,4,4,0,,,3,20,,,2,,,,,5,5,5,4,2,,,,1,94121,UNITED STATES,1,1,25-34,Male,2,2,1,1,1,1.757875,95,SAN FRANCISCO,CA
1261,2690,527,05/07/2016 12:00:00 AM,1,7,94,G,3,2,1,1,UNITED,LOS ANGELES,525,28,34,1,4,15:30:00,17:53:00,1,,,5,,,,1,1,1,2,3,1,2,3,4,3,5,5,5,6,6,5,5,6,6,6,6,5,103,,,,,4,6,6,4,3,4,0,,,5,6,,,2,,,,,6,4,5,3,2,,,,1,94402,UNITED STATES,2,1,25-34,Male,2,2,2,2,1,1.757875,143,SAN MATEO,CA
2097,2660,531,05/07/2016 12:00:00 AM,1,7,41,C,3,2,1,2,DELTA,NEW YORK-JFK,2240,15,43,2,4,19:30:00,21:00:00,4,,,2,,,,2,1,2,1,3,1,2,4,4,3,5,5,5,3,4,5,4,4,3,4,5,5,0,,,,,5,6,4,4,5,5,0,,,4,0,,,2,,,,,7,5,5,5,1,1,,,3,20740,UNITED STATES,12,1,25-34,Male,2,3,1,4,1,1.0455967742,90,COLLEGE PARK,MD
2174,3061,525,05/07/2016 12:00:00 AM,1,7,9,A,3,3,1,2,BRITISH AIRWAYS,LONDON-HEATHROW,286,12,32,6,4,15:00:00,19:15:00,2,,,9,,,,1,2,1,1,1,2,1,6,4,4,5,5,5,4,4,5,6,6,5,6,3,4,704,,,,,5,5,3,4,3,4,0,,,4,9,,,3,,,,,6,6,6,5,2,,,,3,,GERMANY,15,1,25-34,Male,2,2,2,2,1,0.9755176715,255,MUNICH,
2238,3044,524,05/07/2016 12:00:00 AM,1,7,10,A,3,2,1,1,ALASKA,PORTLAND,387,7,51,1,2,14:30:00,18:05:00,1,,,5,,,,2,2,2,1,1,2,1,6,6,6,4,5,5,6,6,5,4,6,4,6,6,5,202,203,701,,,5,5,6,6,5,5,0,,,5,5,,,2,,,,,5,5,4,4,2,,,,3,98133,UNITED STATES,10,1,25-34,Male,2,2,2,2,1,0.35525,215,SEATTLE,WA
2335,2990,520,05/07/2016 12:00:00 AM,1,7,4,A,2,3,1,2,CHINA SOUTHERN,WUHAN,660,14,70,8,3,9:10:00,13:55:00,13,,,3,,,,1,0,0,0,1,2,1,5,4,5,5,5,4,5,5,4,4,5,4,5,5,4,406,,,,,4,4,5,4,4,5,0,,,5,0,,,2,,,,,11,5,5,4,1,1,,,3,,CHINA,16,1,25-34,Male,2,3,2,2,3,0.9755176715,285,WUHAN,
2339,2994,520,05/07/2016 12:00:00 AM,1,7,4,A,2,3,1,2,CHINA SOUTHERN,WUHAN,660,14,70,8,3,11:00:00,13:55:00,2,,,9,,,,1,1,0,0,1,2,1,6,6,4,4,4,4,6,6,6,5,4,4,6,4,4,319,,,,,4,4,3,6,4,4,0,,,4,5,,,2,,,,,1,4,4,2,1,10,,,3,,CHINA,16,1,25-34,Male,2,2,2,2,3,0.9755176715,175,BEIJING,
2072,2852,536,05/08/2016 12:00:00 AM,1,1,31,B,2,1,1,2,SOUTHWEST,SAN DIEGO,2032,25,55,1,2,11:15:00,12:35:00,3,,,2,,,,2,1,2,1,3,1,2,2,2,3,4,2,4,6,4,3,4,6,6,6,3,3,215,,,,,4,6,3,3,3,3,0,,,5,20,,,2,,,,,6,5,3,4,2,,,,3,92104,UNITED STATES,10,1,25-34,Male,2,2,1,2,1,0.8875125,80,SAN DIEGO,CA
2134,2634,554,05/08/2016 12:00:00 AM,1,1,78,F,3,2,1,2,UNITED,ONTARIO (CALIF),5077,28,45,1,1,19:30:00,19:55:00,2,,,2,,,,2,2,2,1,4,1,2,5,4,5,5,5,5,5,5,5,4,5,5,6,5,5,0,,,,,5,4,4,5,5,5,0,,,5,0,,,1,4,0,,,5,3,5,3,2,,,,3,92553,UNITED STATES,10,1,25-34,Male,2,2,2,2,1,1.757875,25,MORENO VALLEY,CA
2280,2959,549,05/08/2016 12:00:00 AM,1,1,95,G,3,3,1,1,AIR CANADA,VANCOUVER,569,3,68,4,3,15:00:00,17:20:00,2,,,3,,,,1,1,1,1,1,2,1,3,2,3,4,4,3,3,3,3,6,6,6,6,6,3,103,,,,,4,6,6,4,3,4,0,,,5,5,,,1,4,1,,,11,6,5,5,2,,,,3,,CANADA,13,1,25-34,Male,2,2,2,2,1,0.2510956938,140,,
2305,2922,547,05/08/2016 12:00:00 AM,1,1,92,G,2,3,1,2,UNITED INTL,PARIS-DE GAULLE,990,29,47,6,4,11:00:00,14:45:00,2,,,4,,,,1,2,1,1,1,2,0,6,4,3,4,5,4,4,4,5,4,4,6,4,6,0,0,,,,,4,6,6,4,4,4,0,,,4,0,,,3,,,,,5,4,4,4,2,,,,3,,FRANCE,15,1,25-34,Male,2,3,3,3,1,0.9174216867,225,PARIS,
2314,2931,547,05/08/2016 12:00:00 AM,1,1,92,G,2,3,1,2,UNITED INTL,PARIS-DE GAULLE,990,29,47,6,4,11:30:00,14:45:00,2,,,2,,,,1,1,1,1,3,1,2,6,5,5,5,5,5,6,6,5,6,6,5,5,4,5,0,,,,,5,5,4,5,4,5,0,,,5,0,,,3,,,,,6,5,5,5,2,,,,1,94015,UNITED STATES,2,1,25-34,Male,2,1,2,2,1,0.9174216867,195,DALY CITY,CA
2316,2933,547,05/08/2016 12:00:00 AM,1,1,92,G,2,3,1,2,UNITED INTL,PARIS-DE GAULLE,990,29,47,6,4,13:30:00,14:45:00,1,,,5,,,,2,1,2,2,5,1,4,5,4,4,4,4,0,6,6,3,4,3,4,6,6,4,0,,,,,5,5,6,4,3,4,0,,,5,1,,,2,,,,,5,5,5,5,2,,,,1,94108,UNITED STATES,1,1,25-34,Male,2,2,2,1,1,0.9174216867,75,SAN FRANCISCO,CA
2355,2952,548,05/08/2016 12:00:00 AM,1,1,96,G,2,3,1,2,AIR CANADA,TORONTO,784,3,67,4,4,13:00:00,16:00:00,2,,,9,,,,1,0,0,1,3,1,1,4,4,4,4,4,4,4,4,4,5,6,5,6,5,5,702,,,,,5,5,5,5,5,5,0,,,5,0,,,1,5,1,,,7,5,5,5,2,,,,3,,CANADA,13,1,25-34,Male,2,1,2,2,1,0.2510956938,180,TORONTO,
2369,2714,550,05/08/2016 12:00:00 AM,1,1,99,G,3,3,1,2,TURKISH AIRLINES,ISTANBUL,80,27,28,8,4,16:00:00,18:10:00,2,,,5,,,,2,2,1,1,1,2,1,6,3,3,4,3,3,6,3,4,6,6,6,6,6,4,406,408,,,,4,6,6,3,3,4,0,,,4,17,,,3,,,,,5,3,4,3,2,,,,3,,SWITZERLAND,15,1,25-34,Male,2,2,2,2,1,0.9755176715,130,,
2375,2720,550,05/08/2016 12:00:00 AM,1,1,99,G,3,3,1,2,TURKISH AIRLINES,ISTANBUL,80,27,28,8,4,10:45:00,18:10:00,1,,,3,,,,0,0,0,1,3,1,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,993,,,,,5,5,5,5,5,5,0,,,5,0,,,4,,,,,11,0,5,5,2,,,,3,75219,UNITED STATES,11,1,25-34,Male,2,1,2,2,1,0.9755176715,445,DALLAS,TX
2376,2721,550,05/08/2016 12:00:00 AM,1,1,99,G,3,3,1,2,TURKISH AIRLINES,ISTANBUL,80,27,28,8,4,14:00:00,18:10:00,1,,,9,,,,1,1,2,2,1,2,1,3,3,3,5,3,3,3,3,3,5,3,2,6,3,3,202,,,,,3,2,2,3,3,2,8,,,3,20,,,2,,,,,5,3,5,5,2,,,,3,44720,UNITED STATES,11,1,25-34,Male,2,2,2,2,1,0.9755176715,250,NORTH CANTON,OH
29,62,579,05/09/2016 12:00:00 AM,1,2,30,B,3,2,1,1,SOUTHWEST,DENVER,1744,25,16,1,4,19:30:00,20:30:00,3,,,5,,,,2,1,2,2,2,1,2,3,4,3,5,2,4,4,4,6,4,6,6,6,6,4,202,8,,,,4,6,6,4,4,4,0,,,5,21,,,2,,,,,5,5,5,4,2,,,,3,81631,UNITED STATES,10,1,25-34,Male,2,2,2,2,1,0.8875125,60,EAGLE,CO
56,26,576,05/09/2016 12:00:00 AM,1,2,26,B,3,2,1,1,SOUTHWEST,LOS ANGELES,2034,25,34,1,4,15:15:00,17:05:00,1,,,4,,,,2,2,2,2,1,1,2,3,3,6,5,5,5,6,6,6,6,6,6,6,6,4,994,,,,,5,6,6,6,4,4,0,,,5,6,,,2,,,,,6,5,5,5,2,,,,3,92806,UNITED STATES,10,1,25-34,Male,2,2,1,2,1,0.8875125,110,ANAHEIM,CA
81,70,579,05/09/2016 12:00:00 AM,1,2,30,B,3,2,1,2,SOUTHWEST,DENVER,1744,25,16,1,4,18:30:00,20:30:00,2,,,5,,,,1,0,1,0,1,1,2,3,2,2,4,3,4,4,4,6,6,6,4,6,3,3,202,,,,,4,4,4,4,4,4,0,,,5,1,,,2,,,,,5,5,4,5,2,,,,3,80209,UNITED STATES,10,1,25-34,Male,2,2,2,2,1,0.8875125,120,DENVER,CO
354,9,577,05/09/2016 12:00:00 AM,1,2,31,B,3,2,1,2,SOUTHWEST,SANTA ANA,1860,25,58,1,2,16:30:00,17:55:00,1,,,5,,,,2,2,2,2,3,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,21,207,,,,4,5,6,4,4,4,0,,,4,1,2,,1,5,0,,,5,3,4,5,2,,,,1,94118,UNITED STATES,1,1,25-34,Male,2,2,2,1,1,0.8875125,85,SAN FRANCISCO,CA
1482,1526,605,05/09/2016 12:00:00 AM,1,2,74,F,2,3,1,2,UNITED INTL,VANCOUVER,538,29,68,4,3,10:00:00,15:58:00,2,,,3,,,,1,1,1,1,1,1,1,6,3,3,3,3,3,3,3,3,6,6,6,6,6,6,0,,,,,4,3,6,3,3,3,0,,,4,0,,,1,3,0,,,11,0,3,3,2,,,,3,,CANADA,13,1,25-34,Male,2,2,2,2,1,0.9174216867,358,VANCOUVER,
1783,1539,606,05/09/2016 12:00:00 AM,1,2,96,G,3,3,1,2,AIR CANADA,VANCOUVER,569,3,68,4,3,15:00:00,17:20:00,1,,,6,,,,1,1,0,1,2,1,3,4,3,3,4,4,4,6,6,5,4,4,4,4,6,4,0,,,,,3,4,6,4,3,4,0,,,4,0,,,2,,,,,1,4,4,4,2,,,,1,,UNITED STATES,3,1,25-34,Male,2,2,1,2,1,0.2510956938,140,FREMONT,CA
1786,1542,606,05/09/2016 12:00:00 AM,1,2,96,G,3,3,1,2,AIR CANADA,VANCOUVER,569,3,68,4,3,12:30:00,17:20:00,2,,,3,,,,1,2,2,1,1,2,1,3,3,3,4,4,3,4,4,5,6,6,6,6,6,4,804,,,,,5,6,6,6,4,5,0,,,5,4,32,,2,,,,,11,3,3,5,2,,,,3,,UNITED KINGDOM,15,1,25-34,Male,2,2,2,2,1,0.2510956938,290,EXETER,
2560,2805,572,05/09/2016 12:00:00 AM,1,2,2,A,2,3,1,2,AEROMEXICO,MEXICO CITY,669,2,37,4,3,11:35:00,13:35:00,1,,,5,,,,2,2,1,1,2,1,1,3,3,3,3,4,3,3,4,4,4,4,4,4,6,3,0,,,,,4,4,6,2,3,3,0,,,4,0,,,3,,,,,0,0,0,0,0,,,,1,94043,UNITED STATES,4,1,25-34,Male,2,3,1,2,1,0.9755176715,120,MOUNTAIN VIEW,CA
2583,2792,573,05/09/2016 12:00:00 AM,1,2,10,A,2,2,1,2,JETBLUE,FT. LAUDERDALE,578,20,22,2,3,11:30:00,14:20:00,2,,,5,,,,2,2,2,2,1,2,1,6,6,6,5,5,5,5,5,6,5,6,6,6,6,5,0,,,,,5,6,6,6,6,5,0,,,5,0,,,2,,,,,5,5,5,5,2,,,,3,33166,UNITED STATES,12,1,25-34,Male,2,2,2,2,1,0.3557037037,170,MIAMI,FL
2790,2779,574,05/09/2016 12:00:00 AM,1,2,11,A,2,2,1,2,JETBLUE,NEW YORK-JFK,616,20,43,2,4,14:45:00,15:20:00,2,,,3,,,,1,1,1,1,1,2,1,6,4,4,5,3,5,6,6,5,5,5,5,6,5,5,0,,,,,5,5,5,4,5,5,0,,,5,1,,,3,,,,,11,5,5,4,2,,,,3,,UNITED STATES,12,1,25-34,Male,2,2,2,2,1,0.3557037037,35,LONG ISLAND,NY
2494,1452,589,05/10/2016 12:00:00 AM,1,3,66,E,3,2,1,2,UNITED,SEATTLE,810,28,60,1,4,12:45:00,18:02:00,0,,,3,,,,0,1,1,1,3,1,2,5,4,4,5,5,5,5,5,4,6,6,6,6,6,4,803,,,,,5,6,0,5,2,4,0,,,5,0,,,4,,,,,11,6,5,6,2,,,,3,,UNITED STATES,10,1,25-34,Male,2,2,2,2,1,1.757875,317,SEATTLE,WA
2909,1471,592,05/10/2016 12:00:00 AM,1,3,61,E,3,2,1,2,UNITED,PHOENIX,1524,28,49,1,4,18:00:00,20:45:00,0,,,3,,,,2,2,1,1,3,1,2,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5,999,,,,,5,6,6,5,5,5,0,,,5,0,,,4,,,,,11,6,5,6,2,,,,3,85012,UNITED STATES,10,1,25-34,Male,2,2,2,2,1,1.757875,165,PHOENIX,AZ
28,101,609,05/11/2016 12:00:00 AM,1,4,44,C,2,2,1,2,DELTA,LOS ANGELES,2773,15,34,1,4,15:20:00,17:00:00,2,,,7,,,,1,1,2,1,1,2,1,6,3,4,4,6,4,6,6,5,4,6,5,6,6,5,802,,,,,4,4,6,6,4,4,0,,,5,4,,,2,,,,,5,5,5,4,1,26,,,3,,AUSTRALIA,19,1,25-34,Male,2,2,2,2,1,1.0455967742,100,,
1137,2435,611,05/11/2016 12:00:00 AM,1,4,44,C,3,2,1,1,DELTA,LOS ANGELES,2777,15,34,1,4,16:30:00,19:00:00,1,,,2,,,,2,2,1,2,4,1,2,5,5,5,5,5,5,6,6,6,5,6,6,6,6,5,508,,,,,5,6,6,5,5,5,0,,,5,6,,,2,,,,,5,5,5,5,2,,,,3,10462,UNITED STATES,12,1,25-34,Male,2,2,2,2,1,1.0455967742,150,NEW YORK CITY,NY
1140,2438,611,05/11/2016 12:00:00 AM,1,4,44,C,3,2,1,2,DELTA,LOS ANGELES,2777,15,34,1,4,18:00:00,19:00:00,1,,,5,,,,2,2,1,2,1,1,3,4,4,5,5,5,5,6,6,6,5,6,5,6,6,5,0,,,,,5,5,6,5,5,5,0,,,5,0,,,1,5,0,,,5,4,5,5,2,,,,3,90069,UNITED STATES,10,1,25-34,Male,2,2,2,2,1,1.0455967742,60,LOS ANGELES,CA
1143,2441,611,05/11/2016 12:00:00 AM,1,4,44,C,3,2,1,2,DELTA,LOS ANGELES,2777,15,34,1,4,17:00:00,19:00:00,1,,,3,,,,2,2,1,2,1,2,1,4,4,4,4,4,5,6,6,6,4,6,5,6,5,4,0,,,,,3,3,3,4,6,4,0,,,3,30,,,1,5,1,,,11,3,4,4,2,,,,3,53202,UNITED STATES,11,1,25-34,Male,2,2,2,2,1,1.0455967742,120,MILWAUKEE,WI
1199,2407,595,05/11/2016 12:00:00 AM,1,4,11,A,1,2,1,2,JETBLUE,LAS VEGAS,2288,20,30,1,4,6:00:00,7:10:00,2,,,1,,,2,2,2,2,1,3,1,2,5,3,3,2,5,5,5,5,5,5,5,5,6,5,4,614,,,,,5,5,5,5,5,5,0,,,5,0,,,1,5,1,,,2,0,2,5,2,,,,1,94596,UNITED STATES,5,1,25-34,Male,2,2,1,1,1,0.3557037037,70,WALNUT CREEK,CA
1231,2376,597,05/11/2016 12:00:00 AM,1,4,8,A,1,1,1,2,HAWAIIAN,HONOLULU,11,19,26,1,2,0:30:00,9:00:00,2,,,5,,,,2,1,1,2,1,2,1,6,4,4,4,5,6,6,6,6,6,6,6,6,6,4,0,,,,,5,6,6,5,5,5,0,,,5,0,,,1,5,1,,,5,5,5,5,2,,,,3,22042,UNITED STATES,12,1,25-34,Male,2,2,2,2,1,0.9755176715,510,FALLS CHURCH,VA
1133,2270,624,05/12/2016 12:00:00 AM,1,5,58,D,2,1,1,2,AMERICAN,LOS ANGELES,5991,8,34,1,4,10:15:00,12:00:00,1,,,9,,,,2,1,2,1,5,1,2,4,4,4,4,4,5,5,5,4,3,3,4,6,4,4,999,,,,,4,4,4,4,3,4,0,,,4,0,,,2,,,,,6,4,4,4,2,,,,3,98102,UNITED STATES,10,1,25-34,Male,2,1,2,2,1,1.1225454545,105,SEATTLE,WA
1334,2258,619,05/12/2016 12:00:00 AM,1,5,52,D,1,2,1,2,VIRGIN AMERICA,BOSTON,350,30,7,2,3,4:45:00,6:50:00,2,,,5,,,,2,1,1,1,2,1,1,5,5,4,5,4,4,6,5,5,4,6,6,6,6,4,103,,,,,4,6,6,5,4,4,0,,,5,1,,,2,,,,,1,5,5,5,2,,,,1,94606,UNITED STATES,3,1,25-34,Male,2,2,2,1,1,1.0005296443,125,OAKLAND,CA
1351,2253,620,05/12/2016 12:00:00 AM,1,5,52,D,1,2,1,2,VIRGIN AMERICA,NEWARK,174,30,44,2,4,6:00:00,7:55:00,5,,,4,,,,1,1,2,1,2,1,2,4,3,4,4,4,5,4,4,5,4,5,6,6,6,4,202,,,,,4,6,6,5,4,4,0,,,4,0,,,2,,,,,5,4,5,4,2,,,,3,8505,UNITED STATES,12,1,25-34,Male,2,2,2,2,1,1.0005296443,115,HAMILTON,NJ
2535,2227,621,05/12/2016 12:00:00 AM,1,5,51,D,1,1,1,1,VIRGIN AMERICA,LAS VEGAS,902,30,30,1,4,6:30:00,8:55:00,3,,,2,,,,1,2,2,2,2,1,3,4,4,5,4,5,4,3,5,6,4,0,0,0,0,0,302,309,327,,,5,4,5,5,5,5,0,,,5,21,24,,2,,,,,1,2,3,3,1,3,,,1,94112,UNITED STATES,1,1,25-34,Male,2,2,1,2,1,1.0005296443,145,SAN FRANCISCO,CA
2548,2240,621,05/12/2016 12:00:00 AM,1,5,51,D,1,1,1,2,VIRGIN AMERICA,LAS VEGAS,902,30,30,1,4,7:30:00,8:55:00,2,,,2,,,,1,2,2,1,1,2,1,5,5,5,5,0,5,6,6,5,6,5,6,6,6,5,999,,,,,5,5,6,5,5,5,0,,,5,0,,,2,,,,,7,5,5,2,2,,,,1,95125,UNITED STATES,4,1,25-34,Male,2,2,1,4,1,1.0005296443,85,SAN JOSE,CA
216,191,715,05/13/2016 12:00:00 AM,1,6,79,F,2,2,1,2,UNITED,PALM SPRINGS,6051,28,46,2,1,13:45:00,15:32:00,2,,,6,,,,2,2,2,2,3,1,3,3,4,4,2,3,3,6,6,3,2,3,3,3,6,3,993,301,204,,,3,3,6,3,2,3,106,,,3,10,9,,2,,,,,1,3,3,3,2,,,,1,94612,UNITED STATES,3,1,25-34,Male,2,2,4,1,1,1.757875,107,OAKLAND,CA
222,197,715,05/13/2016 12:00:00 AM,1,6,79,F,2,2,1,2,UNITED,PALM SPRINGS,6051,28,46,2,1,11:30:00,15:32:00,2,,,3,,,,1,2,1,2,2,1,3,3,3,3,4,4,3,6,4,2,6,6,6,6,6,3,0,,,,,4,6,6,3,3,3,0,,,4,5,,,2,,,,,11,4,4,4,2,,,,3,,,99,1,25-34,Male,2,2,2,2,1,1.757875,242,,
296,112,707,05/13/2016 12:00:00 AM,1,6,30,B,1,2,1,2,SOUTHWEST,DENVER,1457,25,16,1,4,4:45:00,6:00:00,2,,,5,,,,1,0,0,0,5,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,,,,,3,3,3,3,3,3,0,,,4,0,,,1,5,0,,,7,3,5,5,2,,,,0,,,99,1,25-34,Male,2,2,2,2,1,0.8875125,75,,
340,123,713,05/13/2016 12:00:00 AM,1,6,80,F,2,2,1,2,UNITED,HOUSTON-BUSH,1520,28,27,3,4,11:40:00,13:30:00,2,,,3,,,,2,2,1,1,2,1,3,6,3,2,4,4,4,4,4,5,6,6,6,6,6,3,0,,,,,3,3,3,3,3,3,0,,,5,0,,,2,,,,,11,6,6,2,1,4,,,3,77059,UNITED STATES,11,1,25-34,Male,2,2,2,2,1,1.757875,110,HOUSTON,TX
1374,2194,710,05/13/2016 12:00:00 AM,1,6,31,B,1,1,1,2,SOUTHWEST,SAN DIEGO,2023,25,55,1,2,6:55:00,9:15:00,1,,,6,,,,2,2,1,2,2,1,1,5,4,3,5,5,5,5,5,5,5,5,5,4,4,4,999,,,,,5,5,4,4,4,4,0,,,4,0,,,0,,,,,0,5,5,5,2,,,,3,,PAKISTAN,16,1,25-34,Male,2,1,2,2,1,0.8875125,140,LAHORE,
1389,2185,711,05/13/2016 12:00:00 AM,1,6,21,B,1,1,1,2,FRONTIER,HOUSTON-BUSH,1432,18,27,3,4,7:30:00,10:35:00,2,,,2,,,,0,0,1,1,6,1,1,2,2,2,4,3,2,3,3,4,3,3,3,2,3,3,306,505,34,,,3,2,2,3,2,2,0,,,3,0,,,3,,,,,7,3,3,2,2,,,,1,95121,UNITED STATES,4,1,25-34,Male,2,1,1,2,1,0.9755176715,185,SAN JOSE,CA
1530,1967,720,05/13/2016 12:00:00 AM,1,6,10,A,3,2,1,1,ALASKA,SEATTLE,331,7,60,1,4,15:00:00,18:00:00,1,,,4,,,,2,2,2,1,3,1,3,3,3,3,2,3,3,6,6,5,6,6,6,6,6,3,316,,,,,2,6,6,6,2,2,0,,,3,5,,,2,,,,,5,5,2,3,2,,,,3,98053,UNITED STATES,10,1,25-34,Male,2,2,2,2,1,0.35525,180,SEATTLE,WA
