,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
1376,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1377,5,4,4,4,4,5,5,5,6,6,5,6,6,5
1378,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1379,5,5,5,5,5,5,6,6,4,6,4,6,6,5
1380,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1381,6,0,3,4,4,4,6,0,6,6,6,6,6,3
1382,5,4,4,4,4,4,4,4,4,4,4,4,4,4
1383,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1384,6,3,3,4,4,4,6,6,4,6,6,6,6,4
1385,5,4,4,5,5,5,4,4,4,4,4,4,6,4
1386,3,3,4,5,6,4,6,6,0,0,0,0,0,4
1387,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1388,3,3,3,3,3,3,3,3,4,4,3,6,6,3
1389,3,4,5,5,5,5,5,5,5,6,4,6,6,5
1390,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1391,6,6,6,4,4,4,4,4,4,4,6,6,6,4
1392,6,4,6,3,3,3,4,6,6,6,4,6,6,5
1393,6,3,4,4,5,5,6,6,6,6,6,6,6,4
1394,6,6,5,5,5,5,5,5,5,6,6,6,6,5
1395,6,1,6,3,3,4,6,6,6,6,6,6,6,3
1396,6,4,4,4,5,4,6,6,4,6,6,6,6,4
1397,4,4,4,4,4,4,6,6,6,6,6,6,6,4
1398,6,2,2,5,5,3,2,2,6,6,6,6,6,3
1399,6,6,6,5,5,5,5,5,5,6,6,6,6,5
1400,4,2,6,3,3,3,3,3,6,6,6,6,6,3
1401,4,3,4,3,5,5,5,4,4,4,4,4,4,4
1402,2,3,3,2,4,3,3,3,4,3,5,6,5,4
1403,6,3,4,3,3,3,6,0,0,0,0,0,0,3
1404,4,0,0,0,0,0,0,0,0,0,0,0,0,4
1405,5,6,6,2,3,4,6,6,5,6,5,6,5,4
1406,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1407,3,6,3,4,4,4,6,6,6,6,6,6,6,4
1408,5,0,0,0,0,0,0,0,0,0,0,0,0,5
1409,3,0,0,0,0,0,0,0,0,0,0,0,0,5
1410,5,4,4,4,5,4,4,3,3,4,5,6,6,4
1411,6,3,3,3,3,3,6,6,4,6,6,6,0,4
1412,5,5,5,5,5,5,6,6,4,6,5,6,6,5
1413,5,5,5,5,5,5,5,5,5,5,5,5,4,4
1414,4,4,4,5,5,5,6,6,5,6,6,6,6,4
1415,4,3,4,5,5,4,3,3,4,4,5,4,6,4
1416,6,3,4,3,4,3,6,6,6,6,6,6,6,4
1417,5,4,5,5,5,5,6,6,5,6,5,6,5,5
1418,6,6,4,4,5,5,6,6,6,6,6,6,6,4
1419,6,6,4,4,4,4,6,6,3,6,6,6,6,4
1420,3,3,4,4,4,4,6,6,3,6,5,6,3,4
1421,4,6,6,3,4,4,6,6,2,6,6,6,6,3
1422,4,6,6,3,3,4,6,6,3,6,6,6,6,4
1423,4,6,4,4,3,6,6,6,6,6,4,6,6,4
1424,4,4,4,4,5,4,4,4,3,4,5,6,4,4
1425,6,6,4,6,6,6,6,6,6,6,6,6,6,4
1426,2,2,1,3,3,3,3,3,3,3,3,3,3,3
1427,4,3,3,4,4,4,6,6,4,2,3,2,6,4
1428,3,3,3,3,4,4,6,6,4,4,3,3,3,3
1429,3,3,3,3,3,3,3,3,0,0,0,0,3,4
1430,3,3,3,3,3,3,3,3,4,4,4,4,4,4
1431,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1432,3,3,3,4,4,3,2,2,2,2,6,6,6,4
1433,3,4,3,2,3,3,6,6,2,2,4,6,6,3
1434,3,3,0,4,4,3,3,3,3,3,3,3,3,3
1435,4,6,4,5,5,5,5,5,6,6,6,6,6,5
1436,5,2,3,4,4,4,6,6,4,4,4,6,6,4
1437,4,4,4,4,4,4,4,4,3,3,3,4,0,4
1438,5,5,4,4,4,5,3,3,5,5,5,5,5,5
1439,6,5,5,5,5,4,5,6,5,6,5,6,3,5
1440,6,6,3,4,6,3,6,6,6,6,6,6,6,3
1441,4,4,4,5,5,5,4,4,5,6,4,6,6,4
1442,6,6,6,5,5,5,6,6,5,6,5,6,4,4
1443,5,6,6,5,6,5,6,6,3,6,6,6,6,4
1444,5,3,3,3,5,3,5,5,4,5,5,5,4,5
1445,4,6,6,4,6,5,6,6,3,6,6,6,6,6
1446,6,6,3,4,6,3,6,6,3,6,6,6,6,4
1447,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1448,4,4,4,4,5,4,4,4,4,6,5,6,6,5
1449,4,3,3,3,3,3,6,6,3,3,6,3,6,3
1450,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1451,4,4,4,4,4,4,4,4,4,3,3,3,3,4
1452,3,3,3,4,3,4,3,3,3,3,6,6,6,3
1453,5,3,4,5,3,5,6,6,4,6,4,6,6,3
1454,6,6,6,3,2,1,6,6,3,2,6,6,6,3
1455,3,4,4,5,5,4,6,6,3,3,6,4,6,4
1456,6,4,4,5,5,5,5,5,4,5,4,4,6,4
1457,6,3,6,5,6,5,6,5,5,6,5,6,5,5
1458,4,5,5,4,4,4,4,4,3,6,3,6,3,5
1459,5,0,5,4,5,0,0,0,0,0,0,0,0,5
1460,5,5,5,5,5,5,5,5,4,6,6,6,6,5
1461,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1462,3,3,3,4,3,3,3,3,4,3,6,4,6,4
1463,3,4,3,4,3,3,6,6,4,4,4,4,6,3
1464,3,3,3,3,3,3,6,6,4,4,2,6,6,3
1465,5,4,4,4,5,4,5,4,4,4,5,4,5,5
1466,5,3,3,5,5,5,5,5,4,4,4,4,4,4
1467,4,6,6,4,6,5,3,3,4,6,6,6,6,4
1468,5,6,6,5,5,5,6,6,5,6,5,6,4,5
1469,5,3,4,4,6,4,6,6,6,6,6,6,6,4
1470,6,6,6,5,5,5,6,6,4,6,5,6,3,4
1471,3,1,6,3,6,3,6,3,2,2,6,3,6,3
1472,5,6,6,4,6,5,6,6,4,6,6,6,6,5
1473,3,4,3,5,4,4,4,4,5,3,3,4,3,4
1474,4,4,4,4,4,5,6,6,0,0,0,0,0,0
1475,3,2,3,3,3,3,3,3,3,3,3,3,3,3
1476,4,3,2,3,3,3,6,6,4,3,3,6,1,3
1477,3,5,5,3,6,3,6,6,6,6,6,6,6,4
1478,4,4,3,4,4,4,4,4,4,4,5,2,3,4
1479,4,3,3,4,4,4,4,4,4,4,4,4,4,4
1480,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1481,6,2,3,3,3,3,6,6,2,2,6,1,2,3
1482,5,5,6,5,5,5,4,5,6,6,6,6,6,5
1483,4,4,4,5,5,5,1,6,4,5,5,6,6,4
1484,4,4,4,5,5,3,6,2,5,6,6,6,6,3
1485,5,4,4,5,5,5,6,6,5,6,6,6,6,5
1486,4,6,6,4,3,3,6,6,4,6,6,6,6,4
1487,6,6,6,4,4,4,4,6,6,6,6,6,6,4
1488,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1489,5,5,5,5,5,5,6,6,5,5,5,6,3,5
1490,6,4,6,5,6,5,6,5,6,6,6,6,6,5
1491,3,4,4,4,4,4,6,6,4,6,6,6,6,4
1492,6,4,6,5,5,5,6,6,6,6,6,6,6,5
1493,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1494,4,4,4,3,6,6,6,6,4,2,5,6,6,4
1495,4,4,0,0,4,0,0,0,4,4,4,4,0,4
1496,5,5,5,4,4,3,3,3,4,6,6,6,6,4
1497,4,4,5,4,5,4,3,6,2,3,3,6,4,4
1498,5,4,4,4,3,4,6,6,3,3,4,2,6,4
1499,6,6,6,0,5,4,6,6,6,6,6,6,6,4
1500,6,4,4,5,6,4,6,6,4,6,6,6,6,4
1501,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1502,5,5,4,4,5,5,3,6,5,6,4,6,6,4
1503,5,6,4,4,3,3,6,6,6,6,6,6,6,4
1504,5,4,5,5,6,6,3,6,6,6,6,6,6,4
1505,6,6,6,4,5,5,4,4,4,6,5,6,5,4
1506,6,5,5,5,6,6,6,6,6,6,6,6,6,5
1507,5,4,6,5,5,5,6,5,5,6,6,6,6,5
1508,4,5,5,4,4,4,4,4,5,3,4,4,3,5
1509,3,3,3,4,3,3,4,4,4,4,6,6,6,4
1510,4,5,3,5,4,4,4,4,5,5,5,5,5,5
1511,5,5,4,3,3,4,4,4,4,4,4,6,6,4
1512,5,4,4,4,3,4,6,6,4,6,5,6,4,4
1513,5,3,0,2,5,5,6,6,6,6,6,6,6,5
1514,3,6,6,4,5,4,6,6,4,6,6,6,6,3
1515,5,5,5,5,5,5,6,6,5,6,6,6,6,5
1516,5,4,6,5,5,5,6,6,5,6,5,6,4,5
1517,4,6,6,4,4,4,6,6,6,6,6,6,6,4
1518,3,6,6,4,4,4,6,6,6,6,6,6,6,4
1519,5,2,4,4,4,4,6,6,2,6,6,6,6,3
1520,5,4,6,4,4,5,3,6,4,6,5,6,3,4
1521,3,3,3,4,4,4,6,6,6,6,6,6,6,3
1522,6,4,2,3,4,4,4,4,4,4,4,6,4,4
1523,3,6,6,3,3,1,1,1,3,3,6,6,6,3
1524,4,3,3,3,3,2,6,6,4,6,6,6,6,3
1525,3,6,6,3,4,5,6,5,5,6,6,6,6,4
1526,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1527,6,6,6,4,4,4,4,4,6,6,6,6,0,4
1528,6,3,5,5,5,5,5,5,5,0,0,0,0,4
1529,5,5,5,5,5,5,5,5,4,6,6,6,6,4
1530,4,2,3,3,4,4,3,3,3,3,3,3,3,3
1531,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1532,5,4,4,5,5,5,4,4,5,5,5,5,5,5
1533,4,3,3,4,3,4,3,3,4,0,5,0,4,4
1534,3,3,3,4,4,4,6,6,4,4,6,6,6,3
1535,4,4,4,4,4,4,4,4,6,6,6,6,6,4
1536,5,4,4,4,4,4,4,4,4,4,4,4,4,4
1537,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1538,5,5,6,5,5,2,6,6,6,6,6,6,6,4
1539,5,6,6,5,5,5,6,6,5,5,6,5,6,4
1540,5,4,6,5,5,5,6,6,6,6,6,6,6,4
1541,4,4,3,4,5,5,6,6,6,6,6,6,6,4
1542,5,5,5,5,5,5,6,6,6,6,6,6,6,5
1543,5,4,4,5,6,5,6,6,6,6,6,6,6,5
1544,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1545,4,3,3,4,3,3,6,6,4,4,6,4,6,3
1546,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1547,0,5,0,4,4,4,0,3,0,0,0,0,0,3
1548,3,3,3,3,3,3,3,3,0,0,0,0,0,0
1549,5,5,5,5,5,5,6,4,6,6,6,6,6,5
1550,5,5,4,0,0,0,0,0,5,5,5,5,5,5
1551,3,6,6,5,4,5,6,6,6,6,6,6,6,4
1552,5,4,4,4,4,4,6,6,6,6,6,6,6,4
1553,4,3,4,3,4,4,6,6,6,6,6,6,6,3
1554,2,3,6,3,6,4,6,6,6,6,6,6,6,3
1555,3,4,6,4,5,4,6,6,6,6,6,6,6,4
1556,3,6,6,5,5,5,5,6,6,6,6,6,6,5
1557,5,3,4,5,5,5,5,6,6,6,6,6,6,4
1558,3,4,4,2,4,4,6,4,0,0,0,0,0,0
1559,4,4,4,5,4,4,6,6,4,4,6,6,6,4
1560,3,3,3,4,3,3,6,6,4,6,6,6,6,3
1561,6,4,4,4,4,5,6,6,5,3,3,6,3,3
1562,5,0,5,5,5,5,5,5,4,6,5,6,5,5
1563,5,3,4,4,3,4,6,6,4,6,6,6,6,3
1564,5,3,3,4,4,4,6,6,5,4,6,6,6,3
1565,5,4,3,4,3,4,6,6,6,6,6,6,6,4
1566,0,0,0,4,5,5,0,0,5,5,0,0,0,3
1567,3,3,3,3,3,3,3,3,0,0,0,0,0,3
1568,0,0,0,5,5,5,0,0,0,0,5,0,0,4
1569,3,3,3,4,3,4,6,6,5,4,6,6,6,3
1570,3,2,3,3,4,6,6,4,4,4,4,6,6,3
1571,5,5,5,5,4,5,5,5,5,5,5,5,5,4
1572,4,4,4,4,3,4,3,3,3,4,4,6,3,4
1573,5,4,4,4,4,4,2,2,4,6,3,6,3,1
1574,3,2,3,5,6,4,6,6,6,6,6,6,6,3
1575,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1576,4,4,3,4,4,4,6,6,4,4,4,4,6,4
1577,6,6,2,3,4,3,6,6,3,6,5,6,4,3
1578,4,3,3,4,4,3,3,3,3,3,3,4,3,3
1579,3,6,0,2,4,2,3,3,6,6,6,6,6,3
1580,3,2,2,3,3,3,2,2,5,4,3,6,6,4
1581,4,4,4,6,5,5,5,5,6,6,5,6,6,5
1582,6,3,2,4,2,3,6,6,4,6,5,4,4,3
1583,3,3,3,3,3,3,6,6,4,6,4,6,4,3
1584,4,4,3,4,3,4,6,6,4,4,6,6,4,0
1585,6,6,6,4,4,5,6,6,5,6,6,6,6,4
1586,4,6,6,4,4,5,6,6,5,6,5,6,6,5
1587,4,4,4,4,4,3,3,3,5,4,5,6,6,4
1588,4,4,3,4,4,4,6,6,6,6,5,6,6,4
1589,3,2,3,4,4,5,4,4,4,4,6,6,6,6
1590,3,3,3,4,3,4,3,3,4,6,4,6,2,4
1591,4,4,6,4,3,3,6,6,4,0,4,6,6,4
1592,5,4,4,3,4,4,6,6,4,3,4,6,6,4
1593,6,6,6,6,6,6,6,6,0,0,0,0,0,6
1594,6,4,6,4,4,4,6,6,6,6,6,6,6,4
1595,5,6,6,5,4,5,5,5,5,5,5,5,5,5
1596,3,6,6,4,3,3,6,3,4,6,6,6,6,4
1597,3,4,4,5,5,3,0,3,5,4,5,6,4,4
1598,6,4,0,5,5,4,4,4,4,6,5,6,5,4
1599,5,4,5,4,5,5,5,5,5,6,6,6,6,5
1600,4,1,4,4,4,4,4,4,6,6,6,6,6,4
1601,5,4,4,5,5,4,5,4,4,4,4,4,4,4
1602,3,6,6,4,4,4,6,3,0,0,0,0,0,0
1603,6,6,6,4,6,4,3,6,5,6,6,6,6,5
1604,3,6,4,4,4,4,6,6,6,6,6,6,6,4
1605,5,4,4,4,3,3,3,3,2,3,4,3,6,4
1606,5,5,4,5,5,5,5,5,5,0,0,0,0,5
1607,4,4,4,3,4,3,3,3,4,4,6,6,6,4
1608,4,4,4,4,4,4,4,4,4,3,6,6,6,4
1609,5,5,5,5,5,5,5,5,5,5,6,5,5,5
1610,5,5,5,5,4,4,4,4,5,5,5,5,5,5
1611,5,5,5,5,5,5,5,5,5,5,6,6,6,5
1612,4,4,4,4,4,4,4,4,4,4,4,4,0,4
1613,5,4,4,4,5,3,4,4,6,6,5,6,6,6
1614,4,5,4,5,3,4,5,5,6,6,6,6,6,5
1615,3,5,4,3,4,5,6,6,6,6,6,6,6,5
1616,3,3,3,4,4,4,6,6,6,6,6,6,6,4
1617,2,1,2,3,3,3,6,6,1,6,2,6,5,1
1618,6,3,4,4,4,4,4,4,6,6,4,6,6,4
1619,6,6,6,6,6,6,6,6,3,6,6,6,6,3
1620,3,2,2,4,3,4,3,3,6,6,4,6,3,3
1621,6,6,3,1,6,1,6,1,6,6,6,6,6,1
1622,5,4,4,5,5,5,6,6,6,6,6,6,6,5
1623,5,3,3,4,4,4,4,4,4,4,4,6,6,4
1624,6,3,2,2,3,3,6,6,6,6,6,6,6,3
1625,6,6,4,4,4,4,4,4,5,6,4,6,4,4
1626,3,2,3,3,3,3,2,2,0,0,0,0,0,3
1627,2,5,1,2,5,2,6,6,6,6,6,6,6,3
1628,5,4,4,5,3,3,6,6,6,6,6,6,6,4
1629,5,4,4,4,5,2,2,2,5,6,6,6,6,5
1630,5,2,2,5,5,5,3,3,3,3,3,3,3,4
1631,5,2,2,5,5,5,4,4,2,1,5,6,6,4
1632,3,3,3,3,3,3,3,3,6,6,6,6,6,6
1633,3,4,4,5,5,5,6,6,6,6,6,6,6,5
1634,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1635,3,3,3,4,5,4,6,6,4,4,6,6,6,4
1636,5,4,4,5,5,4,1,1,3,3,2,6,6,3
1637,5,4,4,4,3,3,2,3,3,3,4,6,4,4
1638,3,3,6,4,3,3,6,3,6,6,6,6,6,3
1639,4,5,4,5,5,4,6,6,6,6,6,6,6,5
1640,6,6,6,5,6,4,6,6,3,6,6,6,6,4
1641,6,6,6,4,6,4,6,4,6,6,6,6,6,4
1642,2,2,1,4,4,4,2,3,2,3,4,3,6,4
1643,4,6,6,4,4,4,6,4,6,6,6,6,6,4
1644,3,2,3,4,4,4,6,6,3,3,3,3,6,3
1645,6,6,6,4,4,4,6,6,3,3,3,5,3,4
1646,6,6,6,4,3,6,6,6,6,6,6,6,6,3
1647,3,3,3,2,3,1,2,2,0,0,0,0,0,2
1648,4,4,4,4,4,4,4,4,4,6,4,6,6,4
1649,3,3,6,4,5,5,5,5,6,6,5,6,6,5
1650,6,6,3,3,4,3,6,3,6,6,6,6,6,4
1651,5,3,3,4,4,5,5,5,5,5,5,4,4,5
1652,6,4,4,3,4,3,6,6,3,3,6,6,6,3
1653,3,3,4,4,4,4,6,6,4,4,4,6,6,4
1654,5,6,5,5,5,5,6,6,5,5,6,6,6,5
1655,3,3,2,4,4,3,6,6,6,6,4,6,6,3
1656,5,4,4,4,3,4,3,4,4,4,4,4,4,4
1657,3,6,6,4,6,4,6,6,6,6,6,6,6,4
1658,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1659,5,3,6,4,5,5,6,4,6,6,5,6,6,5
1660,6,4,6,5,5,4,6,5,6,6,5,6,6,4
1661,6,6,6,3,6,3,6,6,6,6,3,6,6,4
1662,6,3,6,5,6,4,6,5,5,6,6,6,6,4
1663,6,6,6,4,6,4,6,6,4,6,6,6,6,4
1664,6,6,6,5,6,4,6,3,5,6,5,6,6,4
1665,5,3,4,5,4,4,6,6,6,6,5,6,6,5
1666,3,4,4,5,5,5,3,4,5,5,5,3,5,5
1667,6,5,6,4,4,4,6,6,3,3,4,4,4,4
1668,3,3,3,3,2,3,3,3,2,3,4,4,4,3
1669,5,3,3,5,5,5,5,5,5,6,5,6,3,4
1670,4,4,4,4,4,4,4,4,5,4,5,3,6,4
1671,6,3,6,3,3,3,3,3,3,3,3,3,3,3
1672,3,2,3,5,5,5,4,4,3,4,3,4,0,4
1673,3,3,3,3,3,3,6,6,6,6,6,6,6,3
1674,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1675,0,2,3,3,6,3,6,6,6,6,6,6,6,3
1676,3,4,4,4,4,4,4,4,4,4,6,6,6,4
1677,6,3,3,4,4,5,6,6,6,6,6,6,6,4
1678,4,4,3,5,6,4,6,6,4,6,6,6,6,4
1679,6,3,3,3,6,6,6,4,3,6,6,6,6,3
1680,3,3,4,5,6,5,6,6,6,6,4,6,0,3
1681,6,4,3,2,3,4,4,6,6,6,5,6,6,3
1682,3,4,5,5,5,5,6,4,4,6,6,6,6,5
1683,4,4,4,5,5,4,3,3,4,4,4,6,4,4
1684,6,6,6,6,0,3,3,3,3,3,6,6,6,4
1685,4,3,5,4,4,5,3,4,4,5,5,4,4,5
1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1688,3,4,3,4,4,5,4,4,4,6,4,6,6,4
1689,6,3,3,4,4,4,4,4,4,2,4,6,6,4
1690,6,6,4,4,4,4,6,6,5,6,5,6,4,4
1691,4,3,3,4,4,4,3,3,4,4,4,6,3,4
1692,4,4,4,4,4,4,4,4,5,5,5,6,5,5
1693,4,4,3,4,4,4,3,3,4,5,3,4,3,5
1694,0,4,4,2,4,4,2,2,4,4,6,6,6,1
1695,6,6,6,6,5,5,6,6,5,5,0,0,0,0
1696,3,4,4,5,5,5,6,6,6,6,6,6,6,4
1697,5,6,3,5,6,5,6,6,4,6,6,6,6,4
1698,5,5,5,5,6,5,6,6,5,6,6,6,6,5
1699,4,6,6,4,6,4,6,6,4,4,6,6,6,4
1700,5,6,6,5,6,5,6,6,5,6,6,6,6,5
1701,4,6,4,5,6,6,6,6,5,6,6,6,6,5
1702,6,6,5,5,5,6,6,6,6,6,6,6,6,5
1703,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1704,5,3,3,4,4,4,4,4,5,5,5,5,5,4
1705,5,4,6,5,5,5,6,6,5,6,5,6,6,5
1706,5,5,4,5,5,4,4,4,3,4,4,6,6,5
1707,5,4,3,4,3,4,3,3,3,3,3,3,6,3
1708,4,4,4,3,3,4,6,6,4,4,6,6,6,4
1709,3,4,4,3,4,3,4,3,3,3,3,3,3,4
1710,4,5,4,4,5,4,0,0,4,3,5,4,4,5
1711,6,4,4,3,4,4,6,6,3,4,4,3,1,3
1712,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1713,4,5,4,4,6,4,6,6,4,6,6,6,6,4
1714,3,5,4,4,3,3,6,6,5,4,4,4,6,4
1715,3,2,3,4,3,3,4,3,4,4,4,4,4,4
1716,4,3,3,4,4,3,6,6,4,6,6,6,6,4
1717,5,6,6,5,5,6,5,0,5,6,5,6,5,5
1718,4,4,6,5,5,5,6,6,6,6,6,6,6,4
1719,5,6,6,5,5,5,5,5,5,6,6,6,6,5
1720,4,4,4,4,4,2,3,3,4,3,6,6,2,4
1721,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1722,5,4,4,5,5,2,6,6,5,6,4,6,6,4
1723,5,5,5,5,5,5,5,5,4,4,4,4,4,4
1724,3,3,4,5,5,4,5,5,5,6,6,6,6,4
1725,3,3,3,4,4,4,4,4,3,4,4,6,6,3
1726,3,6,6,4,6,4,3,3,6,4,4,6,4,4
1727,3,6,6,3,3,6,6,6,3,3,6,0,0,4
1728,6,6,0,4,4,6,4,4,6,6,4,6,4,4
1729,5,4,3,5,4,2,5,3,5,5,5,5,5,4
1730,4,5,4,5,5,5,6,6,6,6,6,6,6,5
1731,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1732,4,0,4,3,3,1,0,0,0,0,0,0,0,4
1733,5,5,5,5,5,5,5,5,5,5,5,6,3,4
1734,3,3,4,3,3,3,3,3,2,2,6,6,6,4
1735,5,5,5,5,5,5,4,6,5,5,6,6,6,5
1736,4,5,4,4,4,4,4,4,5,6,6,6,6,4
1737,4,3,4,3,3,3,3,3,3,3,4,3,4,4
1738,4,4,4,2,2,2,2,2,3,3,2,2,2,3
1739,4,4,4,5,0,5,4,4,4,4,4,4,4,4
1740,5,4,4,4,4,4,3,3,4,4,6,6,6,5
1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,6,2,1,4,5,5,6,6,6,6,6,6,6,3
1743,6,6,6,2,5,5,6,6,4,6,6,6,6,5
1744,6,6,3,2,2,5,6,6,5,6,6,6,5,4
1745,3,6,4,3,4,4,6,6,2,6,6,6,6,4
1746,4,4,3,4,4,4,4,4,4,4,5,5,6,5
1747,3,3,3,3,6,3,6,6,6,6,6,6,6,5
1748,0,3,4,4,4,4,4,4,5,3,6,6,6,4
1749,6,6,3,4,4,4,4,4,4,4,6,6,6,5
1750,0,0,0,0,0,0,0,0,0,0,6,6,6,4
1751,3,2,2,3,4,4,6,6,6,6,6,6,6,3
1752,2,2,4,2,4,3,6,6,6,6,6,6,6,4
1753,5,4,4,5,5,3,3,3,6,6,6,6,6,4
1754,5,4,4,4,4,4,4,4,5,6,6,6,6,4
1755,6,6,0,3,4,5,6,6,4,6,6,6,6,4
1756,6,5,5,6,5,5,5,5,5,5,6,6,6,6
1757,6,6,6,4,5,5,6,6,6,6,6,6,6,4
1758,6,3,3,3,4,4,6,6,6,6,6,6,6,3
1759,6,6,6,5,5,5,5,5,5,5,6,6,6,5
1760,4,4,4,4,4,4,4,6,6,6,6,6,6,4
1761,4,4,4,4,4,4,4,4,6,6,6,6,6,0
1762,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1763,3,3,6,4,4,4,6,6,6,6,6,6,6,4
1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,4,4,4,3,3,4,6,6,6,6,6,6,6,3
1766,3,3,3,4,3,3,6,6,6,6,6,6,6,4
1767,6,6,6,4,4,4,6,6,6,6,6,6,6,4
1768,3,3,4,4,4,4,6,6,6,6,6,6,6,4
1769,3,6,6,5,5,5,6,6,6,6,6,6,6,3
1770,3,4,4,4,4,4,4,4,3,3,3,3,3,4
1771,5,6,6,4,4,5,6,6,5,5,6,6,6,5
1772,3,3,0,4,5,4,3,3,4,4,5,4,4,3
1773,3,3,3,4,3,4,6,6,3,3,3,6,6,3
1774,4,3,3,3,3,3,2,2,3,6,3,6,6,4
1775,3,3,3,3,4,3,6,6,6,6,6,6,6,3
1776,5,4,4,4,4,4,3,3,4,3,6,6,6,4
1777,4,4,4,4,4,4,4,4,4,4,4,4,4,0
1778,6,3,4,4,4,4,6,6,6,6,6,6,6,3
1779,4,3,4,4,4,6,6,6,6,6,6,6,6,4
1780,3,4,4,4,4,5,6,1,6,6,6,6,6,4
1781,4,6,6,4,4,4,6,6,6,6,6,6,6,4
1782,3,3,4,4,4,4,6,6,6,6,4,6,6,4
1783,6,3,1,5,5,5,6,6,6,6,6,6,6,3
1784,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1785,4,3,4,4,3,3,3,3,2,6,4,6,3,3
1786,4,4,4,4,4,4,6,6,6,6,6,6,6,5
1787,4,3,4,4,4,4,6,6,6,6,6,6,6,4
1788,4,4,4,4,3,5,6,6,6,6,6,6,6,4
1789,4,4,4,4,3,4,6,6,6,6,6,6,6,4
1790,3,3,3,3,3,3,3,3,6,6,6,6,6,3
1791,4,3,3,5,4,5,5,5,6,6,6,6,6,4
1792,6,5,6,3,3,3,6,6,6,6,6,6,6,3
1793,6,6,3,6,3,4,3,3,6,6,6,6,6,3
1794,5,4,6,5,5,5,0,0,5,4,0,5,0,6
1795,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,6,1,3,3,4,3,6,6,6,6,6,6,6,3
1798,5,4,5,5,5,5,6,6,6,6,6,6,6,5
1799,6,4,3,5,5,5,6,6,6,6,6,6,6,4
1800,4,4,5,4,3,3,4,4,6,6,6,6,6,4
1801,6,5,6,5,5,5,6,6,5,6,6,6,6,5
1802,4,5,5,5,5,4,6,6,6,6,6,6,6,5
1803,6,3,2,4,4,3,6,6,6,6,6,6,6,3
1804,6,2,2,4,4,3,6,6,6,6,6,6,6,3
1805,6,1,6,4,4,4,6,6,6,6,6,6,6,4
1806,5,5,5,5,5,5,5,5,5,6,6,6,6,5
1807,6,3,3,4,5,5,4,4,6,6,6,6,6,4
1808,4,6,6,4,3,3,3,3,5,4,6,6,6,4
1809,4,4,3,5,5,5,6,6,6,6,6,6,6,5
1810,6,2,6,3,3,3,0,0,6,6,6,6,6,2
1811,0,0,0,3,4,5,6,6,6,6,6,6,6,5
1812,6,2,5,5,5,5,6,6,5,6,6,6,0,4
1813,4,6,6,3,4,5,6,6,6,6,6,6,6,5
1814,6,6,6,2,5,5,6,6,6,6,6,6,6,3
1815,4,4,4,4,4,4,4,4,5,4,6,6,6,4
1816,5,4,4,5,5,5,5,5,6,6,6,6,6,5
1817,4,4,4,3,3,0,6,6,6,6,6,6,6,4
1818,6,6,6,6,6,5,5,5,5,5,5,5,5,5
1819,4,4,3,4,4,4,4,4,3,3,3,4,3,4
1820,3,3,3,3,4,4,6,6,6,6,6,6,6,3
1821,4,4,4,3,4,2,6,6,6,6,6,6,6,4
1822,3,4,3,3,3,4,6,6,6,6,6,6,6,3
1823,4,4,6,3,5,4,6,6,6,6,6,6,6,3
1824,5,4,3,4,4,5,3,3,4,4,4,4,3,4
